Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Aaron Judge","NYY",147.116,646.074,524.535,151.045,76.4595,24.4086,0.766221,49.4105,106.417,120.052,109.978,18.4081,160.965,6.07648,4.34015,0.513502,9.18331,8.00734,2.83546,0.287959,0.170225,0.249144,0.683241,0.414152,0.62001,0.427148,1.03416,0.332051,3.47697,0.319103,,-0.709091,136.186,59.8475,179.918,-0.709091,0,60.146560966968536,-7.189310550689697,7.69329,2,,,,,,,1211.3,8.240136054,1211.3,8.240136054,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Cal Raleigh","SEA",150.848,629.367,543.749,127.52,59.8158,23.1738,0.483504,44.0465,87.2688,112.893,74.0741,6.93785,172.083,6.28913,4.44251,0.502462,6.52123,7.76969,2.2502,0.234519,0.117696,0.273423,0.430455,0.330732,0.521932,0.359171,0.852664,0.287413,3.46037,0.251378,,-0.247175,97.9291,23.5645,138.495,-0.247175,14.95,28.307482361793518,21.74367094039917,7.33713,19.139999389648438,,,,,,,902.7,5.978145695,902.7,5.978145695,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Juan Soto","NYM",154.969,681.449,549.799,146.631,83.6696,24.8394,0.635212,37.4869,107.837,97.906,122.502,8.87127,121.247,4.1748,3.89059,1.08287,13.9234,17.3409,5.71368,0.2667,0.179767,0.177925,1.01035,0.401707,0.518738,0.393004,0.920445,0.252039,4.06333,0.276346,,-0.20174,124.752,44.2332,158.106,-0.20174,0,46.728272169828415,-7.369714736938477,6.3465,4.659999847412109,,,,,,,1095.7,7.069032258,1095.7,7.069032258,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Shohei Ohtani","LAD",149.72,670.6,569.198,161.745,81.6448,26.7844,5.65591,47.6598,124.24,118.241,90.6933,13.6428,158.101,4.85058,3.69885,0.744139,8.60088,23.5119,10.7202,0.284163,0.135242,0.235761,0.57364,0.384909,0.602287,0.409932,0.987196,0.318124,6.24798,0.310744,,-0.767426,131.982,52.7458,166.911,-0.767426,0,52.41325730085373,-14.133561134338379,6.19919,1.090000033378601,,,,,,,1204.7,8.031333333,1204.7,8.031333333,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Bobby Witt Jr.","KCR",153.223,667.582,606.323,172.804,102.598,36.6021,6.14657,27.4571,101.778,91.4834,48.0693,5.03245,114.931,6.52808,5.80453,0.85698,6.99403,35.2494,9.94978,0.285003,0.072005,0.172161,0.418243,0.341072,0.501499,0.357432,0.84257,0.216496,7.12389,0.30942,,1.97074,102.933,24.0531,127.749,1.97074,0,23.804200530052185,7.093657493591309,5.51208,3.200000047683716,,,,,,,961.6,6.28496732,961.6,6.28496732,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Gunnar Henderson","BAL",152.732,658.353,581.85,156.765,92.7962,33.0613,3.84824,27.0597,97.3753,83.4197,64.8891,3.14538,141.402,5.74403,5.35001,0.519643,12.0009,20.2928,5.10805,0.269426,0.0985628,0.214782,0.458897,0.345678,0.478993,0.353369,0.824671,0.209567,5.88141,0.309754,,0.908589,99.3382,21.5488,129.411,0.908589,0,23.7299867272377,7.070925712585449,5.46966,14.489999771118164,,,,,,,906.5,5.924836601,906.5,5.924836601,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Julio Rodríguez","SEA",152.067,662.604,600.935,166.45,104.446,28.2632,3.87495,29.8664,95.7712,92.1228,47.9723,3.62701,148.413,9.27446,3.87697,0.545742,11.2889,25.414,7.05057,0.276986,0.0723996,0.223985,0.323235,0.337881,0.486014,0.3522,0.823895,0.209028,6.0786,0.320219,,1.15197,99.3504,21.0586,133.692,1.15197,0,27.464255690574646,2.155144453048706,5.36375,10.710000038146973,,,,,,,913.5,6.009868421,913.5,6.009868421,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Francisco Lindor","NYM",153.163,673.796,594.163,154.099,94.3528,28.9829,1.71913,29.0442,94.6063,86.1405,57.3317,1.12002,125.582,10.3267,4.9037,0.733669,10.1099,23.8429,6.70487,0.259355,0.0850876,0.18638,0.456528,0.332607,0.460569,0.342198,0.793176,0.201214,5.51682,0.281376,,0.960667,95.5572,15.943,123.303,0.960667,0,19.57015597820282,6.608506679534912,4.97198,17,,,,,,,863.5,5.643790849,863.5,5.643790849,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"José Ramírez","CLE",153.117,658.363,584.834,161.985,95.3951,33.923,3.18282,29.4839,95.4992,91.2642,62.0485,15.1555,75.235,4.5846,5.97942,0.706488,7.21256,33.0521,10.535,0.276976,0.0942467,0.114276,0.824729,0.347736,0.497107,0.354196,0.844843,0.220131,5.91942,0.272583,,1.32657,99.7814,21.9908,129.72,1.32657,0,24.3883855342865,0.21923960745334625,4.83605,5.309999942779541,,,,,,,943.4,6.166013071,943.4,6.166013071,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Corey Seager","TEX",125.821,536.949,463.532,128.092,75.7626,23.9543,0.785836,27.5894,71.4292,84.0331,59.8311,8.58216,98.7681,4.72954,4.37771,0.486412,10.5699,1.74092,0.668108,0.276339,0.111428,0.183943,0.605774,0.361809,0.509968,0.36869,0.871777,0.233628,2.61124,0.294253,,-0.79513,87.6986,24.254,139.926,-0.79513,0,24.47213351726532,3.3979437351226807,4.74229,108.13999938964844,,,,,,,787.3,6.248412698,787.3,6.248412698,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Ketel Marte","ARI",143.61,624.186,544.525,148.843,87.2323,29.9375,2.69147,28.9822,86.7035,95.1737,67.5176,4.44786,103.345,6.45859,4.33574,0.635938,12.8477,4.77132,1.78075,0.273345,0.108169,0.165568,0.653323,0.357749,0.497884,0.365536,0.855634,0.224539,3.8876,0.287759,,-0.809866,100.349,26.5962,135.005,-0.809866,0,25.086265325546265,-0.1217695102095604,4.67889,39.86000061035156,,,,,,,892,6.194444444,892,6.194444444,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"William Contreras","MIL",145.601,611.426,533.126,141.063,94.6822,26.2636,0.999655,19.1179,74.0711,78.3564,68.3423,2.73118,119.47,4.76809,4.21195,0.97802,15.3449,5.97764,1.72273,0.264597,0.111775,0.195396,0.572044,0.350847,0.42519,0.338605,0.776037,0.160594,3.50149,0.30582,,-0.599642,84.9283,12.6836,118.295,-0.599642,5.49,12.658319771289825,12.708856582641602,4.67665,53.88999938964844,,,,,,,741.1,5.076027397,741.1,5.076027397,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Yordan Alvarez","HOU",130.822,559.742,476.513,141.052,80.6509,29.0022,1.03751,30.3611,83.3317,89.0461,69.6107,9.03389,91.4923,7.80894,5.28634,0.522989,9.42743,3.56875,1.1533,0.296008,0.124362,0.163454,0.760837,0.390672,0.552372,0.397149,0.943044,0.256363,3.17369,0.30752,,-0.742437,104.355,38.2169,158.7,-0.742437,0,37.98320251703262,-11.911262512207031,4.63858,45.79999923706055,,,,,,,923.2,7.047328244,923.2,7.047328244,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Ronald Acuña Jr.","ATL",142.472,626.877,531.007,146.042,91.4594,24.7225,2.00987,27.8498,99.7321,82.4249,83.0511,3.36891,135.095,8.46118,3.817,0.538674,12.2574,27.6875,7.6603,0.275028,0.132484,0.215505,0.614759,0.379275,0.486497,0.373682,0.865772,0.211469,5.57719,0.317824,,1.2148,104.927,30.8569,141.098,1.2148,0,31.75002098083496,-7.447012901306152,4.62037,7.400000095367432,,,,,,,937.5,6.602112676,937.5,6.602112676,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Kyle Tucker","LAD",143.416,621.669,529.345,144.217,83.5266,28.9655,2.05381,29.6715,96.6769,88.5363,81.3727,5.814,87.4474,3.56578,5.12207,0.817934,8.8723,18.5021,5.46643,0.272445,0.130894,0.140666,0.930533,0.369961,0.503084,0.372393,0.873046,0.230639,5.085,0.274462,,0.388056,103.405,29.9502,141.196,0.388056,0,30.741396635770798,-6.63962984085083,4.58205,17.690000534057617,,,,,,,932,6.517482517,932,6.517482517,,,,,,,,,,,,,,,,,,,"Kyle Tucker","18345",663656
"Mookie Betts","LAD",142.842,629.315,551.888,147.554,92.3655,30.2871,2.33486,22.5662,86.6077,80.7202,63.8074,1.24365,71.9966,5.8827,6.01493,0.707412,9.0778,8.77712,2.71079,0.267362,0.101392,0.114405,0.886256,0.346154,0.453369,0.345826,0.799523,0.186008,4.37986,0.269753,,-0.416322,91.1025,16.7441,122.996,-0.416322,0,16.735848546028137,6.613055229187012,4.53105,62.970001220703125,,,,,,,810.1,5.665034965,810.1,5.665034965,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Junior Caminero","TBR",148.725,632.264,580.946,158.089,95.0946,25.2133,1.29657,36.4846,83.2473,105.602,40.9788,2.15428,120.376,4.61603,5.15272,0.570841,13.2739,5.22517,1.35859,0.272124,0.0648128,0.190388,0.340424,0.322441,0.508394,0.352712,0.830835,0.23627,3.46195,0.283303,,-0.425894,95.0642,20.3573,126.632,-0.425894,0,19.419829696416855,2.1018640995025635,4.42841,14.859999656677246,,,,,,,865.1,5.806040268,865.1,5.806040268,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Vladimir Guerrero Jr.","TOR",154.695,671.507,585.337,170.877,110.974,32.0012,0.54781,27.3539,94.283,92.002,73.9354,7.0641,89.839,7.2481,4.36739,0.619265,16.8437,5.85119,2.1912,0.291929,0.110104,0.133787,0.822977,0.375712,0.488668,0.370674,0.86438,0.196739,3.19353,0.303745,,-0.949021,110.757,31.4136,140.491,-0.949021,0,31.097243547439575,-12.133231163024902,4.30492,18.56999969482422,,,,,,,973.7,6.281935483,973.7,6.281935483,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"Willy Adames","SFG",153.835,655.935,574.143,135.737,76.4731,26.7389,1.28253,31.2421,86.2123,86.2669,69.3578,1.61923,171.554,3.8429,5.11823,0.496792,7.9022,11.2401,3.07633,0.236416,0.105739,0.261541,0.404292,0.320229,0.450702,0.332271,0.770931,0.214285,4.2748,0.277568,,0.0108075,87.7375,10.2337,115.595,0.0108075,0,12.134705044329166,7.121991157531738,4.20298,131.57000732421875,,,,,,,794.5,5.159090909,794.5,5.159090909,,,,,,,,,,,,,,,,,,,"Willy Adames","15986",642715
"Corbin Carroll","ARI",149.531,650.439,565.942,146.684,80.2491,29.884,10.0513,26.4998,104.853,81.108,67.9102,2.76855,138.681,8.62209,4.23231,3.73214,7.84191,36.0423,7.67173,0.259186,0.104407,0.213211,0.489686,0.345159,0.487983,0.356266,0.833142,0.228797,8.24814,0.296756,,3.05002,99.674,22.8196,128.655,3.05002,0,25.140166521072388,-6.631248474121094,4.10776,8.229999542236328,,,,,,,922.6,6.150666666,922.6,6.150666666,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Trea Turner","PHI",142.616,624.53,569.598,161.872,110.677,28.6124,4.08026,18.5026,85.5747,74.8765,38.6825,0.288889,113.335,5.29772,4.16277,0.763294,11.6166,24.2051,6.16247,0.284187,0.0619385,0.181472,0.341311,0.333234,0.446197,0.3369,0.779431,0.16201,6.16685,0.324422,,1.2983,85.8838,12.0908,114.762,1.2983,0,12.225088000297546,6.602592468261719,4.05218,27.059999465942383,,,,,,,783.5,5.479020979,783.5,5.479020979,,,,,,,,,,,,,,,,,,,"Trea Turner","16252",607208
"Fernando Tatis Jr.","SDP",145.382,643.455,562.611,149.551,92.5061,26.6677,3.29141,27.0858,94.849,82.2996,69.4918,3.04199,128.799,6.22321,4.18938,0.939451,12.4638,23.5223,6.52133,0.265816,0.107998,0.200169,0.539535,0.3506,0.469346,0.353193,0.819946,0.20353,5.92982,0.29803,,0.9434,96.9984,20.9692,131.273,0.9434,0,24.79273873567581,-6.9176106452941895,4.01915,14.3100004196167,,,,,,,877.2,6.049655172,877.2,6.049655172,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Will Smith","LAD",125.702,508.75,434.085,112.767,69.0459,21.3134,1.59921,20.808,70.0038,68.5602,57.6692,2.30705,95.2358,9.34248,6.00855,0.471528,7.87497,2.97673,0.939127,0.25978,0.113355,0.187196,0.605541,0.354519,0.460055,0.35176,0.814574,0.200274,3.60966,0.28378,,-0.672221,76.1002,15.9874,127.061,-0.672221,-2.55,15.645096719264984,6.552353143692017,4.00284,111.30999755859375,,,,,,,672.4,5.336507936,672.4,5.336507936,,,,,,,,,,,,,,,,,,,"Will Smith","19197",669257
"Zach Neto","LAA",149.594,637.627,571.261,142.179,84.3647,29.0928,1.19857,27.5225,85.4429,76.9249,43.0676,2.80866,159.304,16.1723,3.8917,3.23488,8.68512,27.1171,7.92092,0.248886,0.0675436,0.249838,0.270349,0.317498,0.448545,0.329899,0.766044,0.199659,5.61013,0.295257,,1.25017,84.0605,8.71994,110.621,1.25017,0,9.231814980506897,6.925647735595703,3.89847,32.86000061035156,,,,,,,783.1,5.220666666,783.1,5.220666666,,,,,,,,,,,,,,,,,,,"Zach Neto","31347",687263
"Alejandro Kirk","TOR",123.268,482.998,427.288,112.301,79.152,19.9321,0.291025,12.9258,55.884,54.649,45.9809,1.59428,58.2845,4.54934,4.62487,0.555146,12.1975,0.291999,0.0778446,0.262823,0.0951989,0.120672,0.788904,0.337514,0.401585,0.323537,0.739099,0.138762,1.67029,0.275504,,-0.819074,61.1805,4.11057,108.02,-0.819074,7.31,3.746575355529785,16.22069787979126,3.74375,157.4600067138672,,,,,,,533.4,4.336585365,533.4,4.336585365,,,,,,,,,,,,,,,,,,,"Alejandro Kirk","22581",672386
"Shea Langeliers","ATH",130.204,531.593,483.516,125.212,67.7416,24.8163,1.70243,30.9519,74.0965,80.2032,39.1531,1.10096,121.874,4.18939,3.99578,0.738348,7.40595,6.04163,1.63245,0.258961,0.0736525,0.229261,0.32126,0.317516,0.50937,0.350995,0.826886,0.250409,4.23788,0.281637,,-0.186262,79.1866,16.3748,123.511,-0.186262,-3.75,14.544704422354698,3.6175098419189453,3.73019,57.290000915527344,,,,,,,726.1,5.585384615,726.1,5.585384615,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"Jeremy Peña","HOU",146.764,633.31,577.815,158.589,110.837,27.6514,1.73482,18.3663,82.1422,70.9744,36.3454,0.776185,114.69,10.7354,4.19577,2.34856,14.049,17.2659,4.79701,0.274464,0.0573895,0.181097,0.3169,0.326932,0.423681,0.326171,0.750613,0.149217,5.23407,0.312333,,0.451333,81.5745,6.744,109.806,0.451333,0,7.770883470773697,6.79463005065918,3.72039,94.91000366210938,,,,,,,733.5,4.989795918,733.5,4.989795918,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Elly De La Cruz","CIN",148.301,639.695,573.816,148.266,90.8046,29.7363,4.86456,22.8605,92.8895,73.599,57.0839,4.92023,177.663,3.30836,3.95299,1.53355,9.00513,38.8895,10.6494,0.258386,0.0892362,0.277731,0.321305,0.326968,0.446681,0.331782,0.773649,0.188295,7.28223,0.332424,,2.45113,85.311,9.72606,107.986,2.45113,0,8.506015062332153,6.388996124267578,3.70144,10.34000015258789,,,,,,,809.8,5.471621621,809.8,5.471621621,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Adley Rutschman","BAL",136.013,554.295,484.403,121.505,78.8633,25.2269,0.927805,16.487,65.4232,63.4617,60.5029,1.79426,88.0118,3.83305,4.94824,0.608178,10.862,0.909512,0.332661,0.250835,0.109153,0.158782,0.68744,0.335643,0.408851,0.325421,0.744494,0.158017,2.44746,0.272879,,-0.887838,71.0592,5.56497,110.158,-0.887838,5.56,5.748625218868256,11.189044952392578,3.68485,157.49000549316406,,,,,,,624.7,4.593382352,624.7,4.593382352,,,,,,,,,,,,,,,,,,,"Adley Rutschman","26288",668939
"Geraldo Perdomo","ARI",151.476,645.336,548.312,142.049,98.6329,26.3419,3.60216,13.4725,82.7829,59.3108,72.1602,1.1961,88.1996,6.93764,5.40038,12.5258,12.5298,18.1955,5.2425,0.259067,0.111818,0.136672,0.818147,0.349469,0.39396,0.328128,0.743429,0.134893,5.5649,0.284437,,0.326783,84.1491,7.89773,109.379,0.326783,0,7.5007427632808685,7.012777805328369,3.68161,85.19999694824219,,,,,,,724.8,4.8,724.8,4.8,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Matt Chapman","SFG",146.409,613.993,533.316,126.71,70.9601,26.6628,2.86462,26.2227,82.6248,74.7497,68.8459,1.03081,153.737,6.6481,4.66142,0.521433,8.64514,8.76642,2.14325,0.237589,0.112128,0.250389,0.447816,0.329607,0.445834,0.335797,0.77544,0.208244,4.97905,0.280677,,-0.0844522,83.8848,11.3368,118.01,-0.0844522,0,13.021617390215397,2.2593979835510254,3.65345,169.88999938964844,,,,,,,757.5,5.188356164,757.5,5.188356164,,,,,,,,,,,,,,,,,,,"Matt Chapman","16505",656305
"Nick Kurtz","ATH",142.395,571.781,492.61,126.842,63.7104,24.5979,2.04886,36.485,87.1997,93.113,70.4436,3.56708,176.136,4.39007,3.69092,0.562215,8.17475,2.95396,0.986177,0.25749,0.1232,0.308048,0.399939,0.353114,0.537936,0.377064,0.891051,0.280446,3.69734,0.318518,,-0.704138,97.2752,29.7149,141.47,-0.704138,0,27.242617964744568,-11.236979484558105,3.65106,20.110000610351562,,,,,,,865.4,6.094366197,865.4,6.094366197,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Rafael Devers","SFG",152.24,656.843,564.322,144.103,81.4727,28.2726,0.915654,33.4422,87.6649,94.6146,81.6078,9.35212,159.612,6.51849,3.85349,0.541548,11.7673,1.97138,0.865297,0.255356,0.124243,0.242999,0.511289,0.353846,0.486484,0.357903,0.84033,0.231128,2.61133,0.295001,,-1.01797,101.528,23.9172,133.154,-1.01797,0,24.79194450378418,-12.705845832824707,3.47243,67.73999786376953,,,,,,,907.5,5.970394736,907.5,5.970394736,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
"Jacob Wilson","ATH",139.085,569.086,526.232,160.091,119.902,27.829,1.40389,10.9569,69.5884,62.4839,29.7955,0.72019,46.5348,6.30551,3.92983,2.82304,16.7944,5.23393,1.73261,0.304222,0.0523567,0.0817712,0.640283,0.346469,0.424905,0.335693,0.771374,0.120683,3.66251,0.315515,,-0.687871,77.7018,10.4599,112.971,-0.687871,0,8.01224535703659,6.241753101348877,3.46236,179.8000030517578,,,,,,,672.2,4.835971223,672.2,4.835971223,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Jackson Merrill","SDP",142.029,603.79,552.368,148.176,91.6111,31.8777,2.3514,22.3353,75.2274,78.6447,40.1352,1.91217,118.479,3.18088,5.14928,2.95649,9.48667,8.73564,2.55737,0.268255,0.0664722,0.196226,0.338754,0.31871,0.455787,0.331774,0.774496,0.187532,4.36746,0.30199,,-0.17828,80.5186,9.17617,116.599,-0.17828,0,11.70048938691616,1.9969784021377563,3.4567,76.91000366210938,,,,,,,725.5,5.109154929,725.5,5.109154929,,,,,,,,,,,,,,,,,,,"Jackson Merrill","29490",701538
"Jazz Chisholm Jr.","NYY",140.631,583.064,518.345,123.889,73.0407,18.0229,3.20742,29.6178,87.8102,72.1754,54.6637,1.93372,156.706,4.84671,3.97024,1.23783,7.90808,31.5628,7.7835,0.239008,0.0937526,0.268763,0.34883,0.315213,0.457572,0.331791,0.772785,0.218563,6.78497,0.280575,,2.26279,77.763,8.8695,114.231,2.26279,0,12.042135238647461,1.5783500671386719,3.44677,21.889999389648438,,,,,,,746.1,5.291489361,746.1,5.291489361,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Kyle Schwarber","PHI",151.793,667.249,557.975,129.253,63.7934,20.3347,1.06093,44.0644,98.646,111.335,98.2719,3.8299,185.779,7.22638,3.22567,0.550325,9.58563,5.91759,1.9995,0.231647,0.147279,0.278425,0.528972,0.352111,0.50881,0.367693,0.860921,0.277163,3.47058,0.257092,,-0.727638,108.44,29.5997,135.856,-0.727638,0,27.628501772880554,-16.20616912841797,3.43994,25.510000228881836,,,,,,,962.5,6.332236842,962.5,6.332236842,,,,,,,,,,,,,,,,,,,"Kyle Schwarber","16478",656941
"Bryce Harper","PHI",141.534,611.718,526.762,144.617,85.6906,31.321,0.884406,26.7209,85.2843,87.3558,74.9941,7.57953,128.323,4.78168,4.20169,0.978481,11.6708,9.66219,4.41576,0.274539,0.122596,0.209775,0.584415,0.367412,0.489537,0.365969,0.856949,0.214998,3.82779,0.313621,,-0.918207,98.5594,26.2802,134.675,-0.918207,0,24.22183781862259,-11.012798309326172,3.43372,53.22999954223633,,,,,,,882.2,6.212676056,882.2,6.212676056,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"Byron Buxton","MIN",124.404,529.751,476.426,119.315,61.4565,26.0999,2.72267,29.0357,77.2674,77.6219,40.7931,1.93989,145.031,8.61201,3.38668,0.533214,5.37998,14.3976,3.17692,0.250437,0.0770043,0.273773,0.281271,0.31881,0.499484,0.347943,0.818294,0.249047,5.99347,0.295275,,0.859449,77.5996,15.0055,123.471,0.859449,0,15.513902723789215,-0.38396304845809937,3.41346,85.43000030517578,,,,,,,723.7,5.836290322,723.7,5.836290322,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Austin Riley","ATL",144.501,620.276,559.076,144.311,87.7655,27.3166,2.45469,26.7742,79.6818,86.9804,47.3768,0.857488,159.443,8.37332,4.94443,0.505264,9.98905,2.28394,0.816181,0.258124,0.0763802,0.257052,0.29714,0.322799,0.459436,0.336554,0.782235,0.201312,3.52601,0.311106,,-0.819236,85.1244,11.8341,115.664,-0.819236,0,10.696514189243317,1.8582947254180908,3.39591,80.7699966430664,,,,,,,756.9,5.22,756.9,5.22,,,,,,,,,,,,,,,,,,,"Austin Riley","18360",663586
"Wyatt Langford","TEX",142.712,608.254,528.243,132.311,78.9236,27.9266,2.28424,23.1762,83.8306,71.9195,69.5345,2.58223,142.424,6.24747,3.69537,0.534086,8.04081,19.6825,5.33704,0.250473,0.114318,0.234151,0.488223,0.342415,0.443612,0.340835,0.786027,0.193138,5.50068,0.297906,,0.746611,85.5891,13.7192,120.738,0.746611,0,15.613645136356354,-4.404691696166992,3.28874,51.77000045776367,,,,,,,772,5.398601398,772,5.398601398,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Alex Bregman","CHC",147.22,637.231,559.998,140.569,90.4128,27.238,1.41672,21.502,75.844,78.8186,63.0921,1.37302,88.956,7.82313,5.40017,0.911289,11.9453,2.30672,0.683535,0.251018,0.0990098,0.139598,0.709251,0.33236,0.419907,0.328003,0.752266,0.168889,2.87254,0.261722,,-0.874547,83.0272,7.73349,112.07,-0.874547,0,8.241211175918579,2.271913528442383,3.24473,121.02999877929688,,,,,,,734.4,4.995918367,734.4,4.995918367,,,,,,,,,,,,,,,,,,,"Alex Bregman","17678",608324
