Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Darwin Almanzar,MIN,0.25,1.0,0.9226,0.1372,0.1015,0.0197,0.0012,0.0148,0.0691,0.0675,0.055,0.0,0.314,0.011,0.0074,0.004,,0.0085,0.0028,0.14871,0.055,0.314,0.175159,0.204016,0.220789,0.195885,0.424805,0.0720789,3.43677,0.203593,0.0,-0.00033578,0.0206915,-0.0970547,16.7749,-0.00033578,0.0,-0.0982527406013105,0.004000000189989805,-0.00603743,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Darwin Almanzar,sa3068186,829714
Antoni Urena,LAD,0.25,1.0,0.9209,0.1378,0.1128,0.016,0.0013,0.0077,0.0688,0.0612,0.0577,0.0,0.254,0.01,0.0074,0.004,,0.0092,0.003,0.149636,0.0577,0.254,0.227165,0.206325,0.194918,0.187916,0.401243,0.0452818,3.58862,0.19517,0.0,-0.000346678,0.0143168,-0.103429,13.0077,-0.000346678,0.0,-0.10283467461704277,0.012000000104308128,-0.00603794,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Antoni Urena,sa3067711,829482
Bryan Acuña,MIN,0.25,1.0,0.9022,0.1552,0.1261,0.0228,0.0019,0.0044,0.0703,0.0579,0.0764,0.0,0.3244,0.01,0.0074,0.004,,0.0113,0.0038,0.172024,0.0764,0.3244,0.235512,0.24257,0.216138,0.215842,0.458709,0.0441144,3.70792,0.259642,0.0,-0.000424345,0.0366574,-0.0810888,30.3452,-0.000424345,0.0,-0.08237544121220708,-0.012000000104308128,-0.00604996,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Bryan Acuna,sa3018427,703195
Juan Rujano,STL,0.25,1.0,0.9323,0.1276,0.1004,0.0151,0.0011,0.011,0.0614,0.0606,0.0443,0.0,0.358,0.012,0.0074,0.004,,0.0064,0.0021,0.136866,0.0443,0.358,0.123743,0.184639,0.190818,0.174177,0.375457,0.0539526,3.27478,0.204311,0.0,-0.00041142,0.00332545,-0.114421,5.32112,-0.00041142,0.0,-0.1119551271549426,0.020999999716877937,-0.00605024,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Juan Rujano,sa3067752,829794
Leni Done,NYY,0.25,1.0,0.9261,0.137,0.1046,0.0161,0.0012,0.0151,0.0703,0.0681,0.0495,0.0,0.3379,0.013,0.0074,0.004,,0.0157,0.0051,0.147932,0.0495,0.3379,0.146493,0.200301,0.216823,0.1923,0.417124,0.0688911,4.13784,0.209991,0.0,0.000162814,0.0178232,-0.099923,16.2199,0.000162814,0.0,-0.09840716810140293,0.004000000189989805,-0.0060532,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Leni Done,sa3067859,830454
Victor Marquez,PIT,0.25,1.0,0.9112,0.1184,0.0933,0.0132,0.0012,0.0107,0.064,0.0581,0.0664,0.0,0.3503,0.011,0.0074,0.004,,0.0104,0.0033,0.129939,0.0664,0.3503,0.189552,0.196586,0.182287,0.179743,0.378873,0.0523486,3.61994,0.193149,0.0,-0.000177842,0.00777841,-0.109968,5.0592,-0.000177842,0.0,-0.1120301232294878,0.020999999716877937,-0.0060579,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Victor Marquez,sa3067743,829762
Jeremiah Jenkins,SFG,0.25,1.0,0.9095,0.1574,0.1141,0.0257,0.002,0.0156,0.078,0.0746,0.0681,0.001,0.3168,0.011,0.0074,0.004,,0.004,0.0013,0.173062,0.0681,0.3168,0.214962,0.23745,0.257174,0.226571,0.494624,0.0841122,2.99441,0.242601,0.0,-0.000751258,0.0452403,-0.0725059,41.1446,-0.000751258,0.0,-0.07009031734196469,-0.020999999716877937,-0.00606405,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Jeremiah Jenkins,sa3025550,815877
Daniel Hernandez,WSN,0.25,1.0,0.9461,0.1446,0.118,0.0177,0.0013,0.0077,0.0605,0.0596,0.0325,0.0,0.2372,0.01,0.0074,0.004,,0.0081,0.0026,0.152838,0.0325,0.2372,0.137015,0.187851,0.198816,0.177006,0.386668,0.0459782,3.4538,0.193198,0.0,-0.00029666,0.00558816,-0.112158,5.10848,-0.00029666,0.0,-0.11209087821771391,0.020999999716877937,-0.00606411,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Daniel Hernandez,sa3067734,829747
Aiverson Barazarte,ATH,0.25,1.0,0.921,0.1263,0.1028,0.0139,0.0016,0.008,0.0638,0.0568,0.0546,0.0,0.3276,0.013,0.0074,0.004,,0.0072,0.0023,0.137134,0.0546,0.3276,0.166667,0.194679,0.181759,0.177378,0.376438,0.0446254,3.65136,0.199561,0.0,-0.000406025,0.00588578,-0.11186,2.13272,-0.000406025,0.0,-0.11554998019710183,0.020999999716877937,-0.00606779,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Aiverson Barazarte,sa3068190,829743
Dixon Williams,ATL,0.25,1.0,0.907,0.1612,0.1182,0.027,0.0019,0.014,0.0826,0.0745,0.0696,0.003,0.3224,0.012,0.0074,0.004,,0.0216,0.007,0.177729,0.0696,0.3224,0.215881,0.243775,0.257883,0.22928,0.501658,0.0801544,4.54933,0.254671,0.0,0.000406078,0.0474074,-0.0703387,40.1127,0.000406078,0.0,-0.07014878155314364,-0.020999999716877937,-0.00607003,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Dixon Williams,sa3045282,703483
Marconi German,WSN,0.25,1.0,0.8958,0.1229,0.0937,0.0144,0.0014,0.0135,0.0704,0.0621,0.0788,0.002,0.3624,0.014,0.0074,0.004,,0.0153,0.0049,0.137196,0.0788,0.3624,0.217439,0.216566,0.201719,0.1977,0.418285,0.0645233,4.1719,0.207472,0.0,7.27027e-05,0.0221436,-0.0956026,19.1608,7.27027e-05,0.0,-0.09516605742101092,0.004000000189989805,-0.00607179,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Marconi German,sa3067715,829699
Roy Rivero,KCR,0.25,1.0,0.9204,0.1516,0.1256,0.0195,0.0018,0.0046,0.0677,0.0585,0.0582,0.0,0.2249,0.01,0.0074,0.004,,0.0113,0.0037,0.164711,0.0582,0.2249,0.258782,0.220683,0.204694,0.198614,0.425376,0.0399826,3.87342,0.210511,0.0,-0.00028428,0.0228751,-0.0948711,16.376,-0.00028428,0.0,-0.09867061951081268,0.004000000189989805,-0.00608012,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Roy Rivero,sa3068234,830450
Yoffry Solano,MIA,0.25,1.0,0.9264,0.1748,0.1391,0.0273,0.0024,0.0059,0.0719,0.0663,0.0512,0.0,0.2483,0.011,0.0074,0.004,,0.0106,0.0035,0.188687,0.0512,0.2483,0.206202,0.237952,0.242336,0.220172,0.480288,0.0536485,3.74846,0.248529,0.0,-0.000381957,0.0401214,-0.0776248,33.0559,-0.000381957,0.0,-0.07925056962994859,-0.012000000104308128,-0.00608042,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Yoffry Solano,sa3019638,703200
Matthew Boughton,CHW,0.25,1.0,0.9426,0.1581,0.1257,0.0232,0.0015,0.0077,0.0659,0.0637,0.036,0.0,0.266,0.01,0.0074,0.004,,0.018,0.0057,0.167728,0.036,0.266,0.135338,0.20492,0.22003,0.193733,0.424949,0.0523021,4.19539,0.222387,0.0,0.000352314,0.0189699,-0.0987763,15.8115,0.000352314,0.0,-0.09869811893440783,0.004000000189989805,-0.00608293,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Matthew Boughton,sa3069293,815592
Roni Cabrera,KCR,0.25,1.0,0.9234,0.1576,0.114,0.0252,0.003,0.0154,0.0786,0.0749,0.0542,0.0,0.3442,0.011,0.0074,0.004,,0.0218,0.0074,0.170674,0.0542,0.3442,0.157467,0.223695,0.254494,0.217727,0.478189,0.0838207,4.90322,0.24895,0.0,0.000375203,0.0381648,-0.0795814,29.3715,0.000375203,0.0,-0.08272143517388031,-0.012000000104308128,-0.00608531,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Roni Cabrera,sa3018575,800492
Jack Lines,TBR,0.25,1.0,0.917,0.139,0.1073,0.0219,0.0019,0.0079,0.0668,0.06,0.0556,0.0,0.3485,0.016,0.0074,0.004,,0.0161,0.0051,0.151581,0.0556,0.3485,0.159541,0.211446,0.205453,0.194817,0.416898,0.0538713,4.34508,0.23081,0.0,0.000180317,0.0198373,-0.0979089,15.9248,0.000180317,0.0,-0.09873683222394902,0.004000000189989805,-0.00608688,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Jack Lines,sa3066763,813922
Cris Rodriguez,DET,0.25,1.0,0.9505,0.1507,0.1107,0.0185,0.0014,0.0201,0.0705,0.0776,0.0291,0.0,0.3413,0.009,0.0074,0.004,,0.0097,0.0031,0.158548,0.0291,0.3413,0.0852622,0.189558,0.244398,0.194229,0.433956,0.0858495,3.93221,0.218944,0.0,-0.000119806,0.0193671,-0.0983791,16.1555,-0.000119806,0.0,-0.09876555309165269,0.004000000189989805,-0.00608982,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Cris Rodriguez,sa3066593,829038
Juan Macero,LAD,0.25,1.0,0.9199,0.1471,0.1208,0.018,0.0012,0.0072,0.0714,0.063,0.0567,0.0,0.2491,0.012,0.0074,0.004,,0.0101,0.0033,0.159909,0.0567,0.2491,0.227619,0.216667,0.205675,0.197228,0.422341,0.0457658,3.6592,0.208495,0.0,-0.000337414,0.0217662,-0.09598,19.3307,-0.000337414,0.0,-0.09537600702606142,0.004000000189989805,-0.00609324,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Juan Macero,sa3067865,830471
Brenner Cox,WSN,0.25,1.0,0.9107,0.1415,0.0999,0.0245,0.0016,0.0155,0.0748,0.0701,0.0679,0.0,0.3861,0.01,0.0074,0.004,,0.016,0.0051,0.155375,0.0679,0.3861,0.175861,0.220281,0.236851,0.211021,0.457132,0.0814758,4.25735,0.24395,0.0,0.000166143,0.0327999,-0.0849463,28.206,0.000166143,0.0,-0.08441633501206525,-0.007000000216066837,-0.00609736,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Brenner Cox,sa3020217,702685
Anibal Salas,DET,0.25,1.0,0.9052,0.1409,0.1017,0.0204,0.0028,0.016,0.0757,0.0713,0.0734,0.0,0.3688,0.01,0.0074,0.004,,0.0094,0.003,0.155656,0.0734,0.3688,0.199024,0.225201,0.237406,0.214259,0.462607,0.0817499,3.94872,0.236643,0.0,-0.000331042,0.0353907,-0.0823555,29.7749,-0.000331042,0.0,-0.08295314511633478,-0.012000000104308128,-0.00610898,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Anibal Salas,sa3021102,807010
Daniel Rodriguez,TEX,0.25,1.0,0.9037,0.1205,0.0988,0.0147,0.0015,0.0056,0.0624,0.0514,0.0749,0.0,0.3454,0.01,0.0074,0.004,,0.0106,0.0035,0.133341,0.0749,0.3454,0.21685,0.206225,0.171628,0.181754,0.377853,0.038287,3.7901,0.205142,0.0,-0.000288741,0.00938652,-0.10836,9.32579,-0.000288741,0.0,-0.10696982708759606,0.012000000104308128,-0.00611068,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Daniel Rodriguez,sa3067814,829975
Henniel Alcala,CHC,0.25,1.0,0.9215,0.1219,0.0976,0.0136,0.0011,0.0095,0.0621,0.0575,0.0541,0.001,0.3331,0.013,0.0074,0.004,,0.0081,0.0026,0.132284,0.0541,0.3331,0.162414,0.189759,0.18025,0.173743,0.370009,0.0479653,3.47645,0.191711,0.0,-0.000313608,0.00297847,-0.114768,4.66998,-0.000313608,0.0,-0.11262443492887542,0.020999999716877937,-0.00611862,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Henniel Alcala,sa3022284,815011
Dorian Soto,BOS,0.25,1.0,0.9436,0.1566,0.1276,0.0207,0.0018,0.0066,0.0641,0.0617,0.036,0.0,0.2744,0.009,0.0074,0.004,,0.0096,0.0031,0.16596,0.036,0.2744,0.131195,0.20241,0.212802,0.189718,0.415212,0.0468419,3.79809,0.223881,0.0,-0.00026586,0.0157577,-0.101989,9.14909,-0.00026586,0.0,-0.10715483207604848,0.012000000104308128,-0.00612959,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Dorian Soto,sa3067678,829039
Kale Fountain,SDP,0.25,1.0,0.9164,0.1475,0.1103,0.0196,0.0015,0.0161,0.0752,0.0721,0.0602,0.0,0.3259,0.012,0.0074,0.004,,0.0183,0.0059,0.160956,0.0602,0.3259,0.184719,0.220582,0.238324,0.211251,0.458906,0.077368,4.3965,0.225851,0.0,0.000273067,0.0329845,-0.0847617,32.0905,0.000273067,0.0,-0.07973291366943158,-0.012000000104308128,-0.0061297,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Kale Fountain,sa3067321,806495
Diego Guzman,KCR,0.25,1.0,0.9335,0.153,0.1154,0.0278,0.0025,0.0072,0.0688,0.063,0.0461,0.0,0.3417,0.009,0.0074,0.004,,0.017,0.0056,0.163899,0.0461,0.3417,0.134914,0.208936,0.222067,0.197297,0.431003,0.0581682,4.67738,0.246284,0.0,0.000199692,0.021821,-0.0959252,15.48,0.000199692,0.0,-0.09924074070295319,0.004000000189989805,-0.00613836,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Diego Guzman,sa3015365,699321
Cristofer Lebrón,STL,0.25,1.0,0.9284,0.1455,0.1152,0.0185,0.0011,0.0107,0.068,0.0651,0.0502,0.0,0.3107,0.01,0.0074,0.004,,0.0131,0.0043,0.156721,0.0502,0.3107,0.161571,0.206526,0.213593,0.193883,0.420119,0.056872,3.83272,0.219401,0.0,-7.29635e-05,0.0190898,-0.0986564,18.702,-7.29635e-05,0.0,-0.09585235267149983,0.004000000189989805,-0.0061419,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Cristofer Lebron,sa3024314,821036
Riley Nelson,CLE,0.25,1.0,0.911,0.1524,0.1108,0.0216,0.0014,0.0185,0.0784,0.077,0.0656,0.0,0.3035,0.012,0.0074,0.004,,0.0096,0.0031,0.167289,0.0656,0.3035,0.216145,0.230924,0.254885,0.222876,0.485808,0.087596,3.70575,0.224514,0.0,-0.000349542,0.0422844,-0.0754618,37.0671,-0.000349542,0.0,-0.07439210111624561,-0.020999999716877937,-0.00615383,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Riley Nelson,sa3060133,826043
Alirio Ferrebus,PHI,0.25,1.0,0.9333,0.1879,0.1388,0.0306,0.0012,0.0173,0.0843,0.0854,0.0413,0.0,0.216,0.014,0.0074,0.004,,0.0077,0.0025,0.201329,0.0413,0.216,0.191204,0.244177,0.292296,0.241069,0.536473,0.0909675,3.35507,0.241165,0.0,-0.000513595,0.0568381,-0.0609081,46.975,-0.000513595,0.0,-0.06298374786274508,-0.028999999165534973,-0.00615533,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Alirio Ferrebus,sa3022306,808232
Jhocsuanth Vargas,TEX,0.25,1.0,0.9407,0.1291,0.1015,0.0151,0.0013,0.0111,0.0605,0.0604,0.0369,0.0,0.3215,0.011,0.0074,0.004,,0.0097,0.0031,0.137238,0.0369,0.3215,0.114774,0.177711,0.191347,0.169747,0.369058,0.0541086,3.70843,0.191714,0.0,-0.000122984,-0.000218619,-0.117965,1.16184,-0.000122984,0.0,-0.11640920981881209,0.020999999716877937,-0.00615557,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Jhocsuanth Vargas,sa3021631,808396
Edward Lantigua,NYM,0.25,1.0,0.9129,0.1315,0.1032,0.0163,0.0013,0.0107,0.0689,0.0616,0.0617,0.0,0.3368,0.014,0.0074,0.004,,0.0166,0.0054,0.144046,0.0617,0.3368,0.183195,0.208032,0.199912,0.191656,0.407945,0.0558659,4.13057,0.210894,0.0,0.000157248,0.0173087,-0.100437,18.3461,0.000157248,0.0,-0.09604133301763795,0.004000000189989805,-0.00616121,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Edward Lantigua,sa3024476,815928
Mason Guerra,ATL,0.25,1.0,0.9001,0.1519,0.11,0.0225,0.002,0.0174,0.0816,0.0766,0.0795,0.0,0.3209,0.009,0.0074,0.004,,0.0046,0.0015,0.168759,0.0795,0.3209,0.247741,0.241365,0.256194,0.229576,0.497559,0.0874347,3.09246,0.236297,0.0,-0.000746671,0.0476442,-0.070102,40.3136,-0.000746671,0.0,-0.07106477359775454,-0.020999999716877937,-0.00616361,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Mason Guerra,sa3025222,701653
Ronald Ramirez,DET,0.25,1.0,0.9213,0.1451,0.1192,0.0176,0.0015,0.0068,0.0659,0.0591,0.0563,0.001,0.2881,0.011,0.0074,0.004,,0.0122,0.004,0.157495,0.0563,0.2881,0.195418,0.213253,0.201997,0.193406,0.41525,0.0445023,3.94433,0.218208,0.0,-0.000183388,0.018708,-0.0990382,15.5953,-0.000183388,0.0,-0.09948819119017571,0.004000000189989805,-0.00616364,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Ronald Ramirez,sa3024368,821790
Alejandro Pereira,ATH,0.25,1.0,0.9321,0.1342,0.1092,0.0172,0.0012,0.0067,0.063,0.0573,0.0435,0.0,0.291,0.013,0.0074,0.004,,0.0071,0.0023,0.143976,0.0435,0.291,0.149485,0.191466,0.186675,0.176177,0.378141,0.0426993,3.44069,0.19866,0.0,-0.000401133,0.00492508,-0.112821,1.31617,-0.000401133,0.0,-0.1165057874750346,0.020999999716877937,-0.00616544,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Alejandro Pereira,sa3024325,821163
Boston Baro,NYM,0.25,1.0,0.9251,0.1826,0.1397,0.0315,0.0029,0.0085,0.0808,0.0734,0.0555,0.001,0.231,0.008,0.0074,0.004,,0.0184,0.0056,0.197384,0.0555,0.231,0.24026,0.247088,0.265269,0.232624,0.512357,0.0678845,4.62577,0.251227,0.0,0.000311798,0.0500823,-0.0676639,46.1645,0.000311798,0.0,-0.06311322932015173,-0.028999999165534973,-0.00616856,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Boston Baro,sa3022962,805951
Maikol Orozco,DET,0.25,1.0,0.9183,0.1414,0.1148,0.0176,0.0015,0.0075,0.0655,0.059,0.0573,0.0,0.3253,0.013,0.0074,0.004,,0.0086,0.0028,0.15398,0.0573,0.3253,0.176145,0.21255,0.200915,0.193589,0.413465,0.0469346,3.63808,0.225839,0.0,-0.000408996,0.018855,-0.0988912,15.7202,-0.000408996,0.0,-0.09956685086945072,0.004000000189989805,-0.00617168,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Maikol Orozco,sa3021098,807004
Jhorman Bravo,BOS,0.25,1.0,0.9236,0.1497,0.1217,0.018,0.002,0.008,0.0695,0.0626,0.056,0.0,0.2192,0.009,0.0074,0.004,,0.0207,0.0067,0.162083,0.056,0.2192,0.255474,0.215562,0.211888,0.198288,0.427451,0.0498051,4.51089,0.201336,0.0,0.00040264,0.0226143,-0.0951319,14.9769,0.00040264,0.0,-0.09962968935724348,0.004000000189989805,-0.0061781,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Jhorman Bravo,sa3067799,829939
Felix Cotes,TBR,0.25,1.0,0.9109,0.1386,0.114,0.017,0.0016,0.006,0.0662,0.0571,0.0677,0.001,0.2675,0.01,0.0074,0.004,,0.0165,0.0054,0.152157,0.0677,0.2675,0.253084,0.217169,0.194094,0.193762,0.411262,0.0419365,4.19591,0.205645,0.0,7.47511e-05,0.0189934,-0.0987528,15.2075,7.47511e-05,0.0,-0.09968633262178628,0.004000000189989805,-0.00618388,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Felix Cotes,sa3022053,800432
Roybert Herrera,NYM,0.25,1.0,0.9344,0.1418,0.1086,0.0158,0.0013,0.0161,0.0692,0.0705,0.0432,0.0,0.3476,0.011,0.0074,0.004,,0.0079,0.0025,0.151755,0.0432,0.3476,0.124281,0.196787,0.223138,0.19184,0.419925,0.0713827,3.44769,0.217436,0.0,-0.000307819,0.0174553,-0.100291,18.4705,-0.000307819,0.0,-0.09635984693886712,0.004000000189989805,-0.00619375,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Roybert Herrera,sa3023940,821252
Moises Marchán,KCR,0.25,1.0,0.9415,0.1391,0.1119,0.0172,0.0017,0.0082,0.0614,0.0593,0.0361,0.0,0.32,0.011,0.0074,0.004,,0.0088,0.0028,0.147743,0.0361,0.32,0.112813,0.186948,0.195645,0.175839,0.382593,0.0479023,3.8315,0.210891,0.0,-0.000230761,0.00465511,-0.113091,0.889762,-0.000230761,0.0,-0.11683709325734526,0.020999999716877937,-0.00619929,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Moises Marchan,sa3067544,829081
Yaikel Mijares,CLE,0.25,1.0,0.9109,0.1326,0.1042,0.0209,0.0014,0.0061,0.0646,0.0552,0.0687,0.0,0.3877,0.009,0.0074,0.004,,0.0172,0.0055,0.14557,0.0687,0.3877,0.177199,0.211145,0.191679,0.190289,0.402823,0.0461082,4.27202,0.241182,0.0,0.000220337,0.0162151,-0.101531,14.9093,0.000220337,0.0,-0.09989154289360158,0.004000000189989805,-0.00620485,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Yaikel Mijares,sa3021181,808119
Jeiker Gudino,DET,0.25,1.0,0.9254,0.1222,0.0975,0.0145,0.0013,0.0089,0.0603,0.0564,0.0502,0.0,0.3141,0.013,0.0074,0.004,,0.0086,0.0028,0.132051,0.0502,0.3141,0.159822,0.186145,0.179382,0.171662,0.365526,0.0473309,3.53002,0.185799,0.0,-0.000279765,0.00131294,-0.116433,0.810267,-0.000279765,0.0,-0.11697963156620972,0.020999999716877937,-0.00621385,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Jeiker Gudino,sa3024371,821799
Kevin Fitzer,COL,0.25,1.0,0.9113,0.1787,0.1278,0.0319,0.0025,0.0165,0.0855,0.0819,0.0643,0.001,0.2886,0.013,0.0074,0.004,,0.0066,0.0022,0.196093,0.0643,0.2886,0.2228,0.257028,0.290903,0.248289,0.547931,0.0948096,3.62725,0.264342,0.0,-0.00066349,0.0626141,-0.0551321,39.8052,-0.00066349,0.0,-0.07158062711823732,-0.020999999716877937,-0.00621631,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Kevin Fitzer,sa3031395,822624
Alan Angulo,KCR,0.25,1.0,0.9385,0.1616,0.1332,0.0208,0.0023,0.0052,0.0673,0.0618,0.0401,0.0,0.2039,0.01,0.0074,0.004,,0.0133,0.0042,0.17219,0.0401,0.2039,0.196665,0.21255,0.21577,0.196406,0.42832,0.0435802,4.12224,0.212269,0.0,-3.3782e-05,0.0211083,-0.0966379,14.8743,-3.3782e-05,0.0,-0.10018688546188059,0.004000000189989805,-0.00623502,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Alan Angulo,sa3067846,830406
Teo Banks,WSN,0.25,1.0,0.9136,0.1497,0.1094,0.0231,0.0025,0.0148,0.0757,0.0715,0.063,0.0,0.3168,0.012,0.0074,0.004,,0.0136,0.0044,0.163857,0.063,0.3168,0.198864,0.225602,0.243323,0.215796,0.468926,0.0794658,4.33716,0.228877,0.0,-6.16535e-05,0.0366199,-0.0811263,31.4484,-6.16535e-05,0.0,-0.08082409947382985,-0.012000000104308128,-0.00624118,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Teo Banks,sa3026520,695493
Brainerh Palacios,TBR,0.25,1.0,0.92,0.1187,0.0947,0.0135,0.0013,0.0092,0.0598,0.0558,0.0576,0.0,0.3496,0.011,0.0074,0.004,,0.0077,0.0025,0.129022,0.0576,0.3496,0.16476,0.188052,0.176522,0.172233,0.364574,0.0475,3.5958,0.192578,0.0,-0.000350467,0.00177011,-0.115976,0.568456,-0.000350467,0.0,-0.1173348267620895,0.020999999716877937,-0.00625014,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Brainerh Palacios,sa3067831,830023
Michael Carico,CHC,0.25,1.0,0.8744,0.1332,0.0978,0.018,0.0017,0.0156,0.0807,0.0697,0.1022,0.004,0.3534,0.012,0.0074,0.004,,0.008,0.0026,0.152333,0.1022,0.3534,0.289191,0.248394,0.230215,0.224933,0.478609,0.077882,3.46748,0.229329,0.0,-0.000568237,0.0439298,-0.0738164,39.4297,-0.000568237,0.0,-0.07192772254347801,-0.020999999716877937,-0.00625177,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Michael Carico,sa3023216,801686
Jackson Ross,WSN,0.25,1.0,0.9166,0.1599,0.1125,0.0278,0.0023,0.0173,0.0795,0.0777,0.063,0.0,0.315,0.009,0.0074,0.004,,0.0094,0.003,0.174449,0.063,0.315,0.2,0.232831,0.266419,0.227236,0.499251,0.0919703,3.95682,0.241001,0.0,-0.000327864,0.0457723,-0.0719739,39.217,-0.000327864,0.0,-0.07193796447245404,-0.020999999716877937,-0.00625281,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Jackson Ross,sa3041172,824605
Broedy Poppell,SFG,0.25,1.0,0.9253,0.1547,0.1157,0.0209,0.0019,0.0162,0.0741,0.0736,0.0523,0.0,0.3314,0.011,0.0074,0.004,,0.0104,0.0033,0.167189,0.0523,0.3314,0.157815,0.218875,0.246407,0.212316,0.465282,0.0792176,3.82698,0.236712,0.0,-0.000221802,0.0338363,-0.0839099,31.4649,-0.000221802,0.0,-0.0809648692375049,-0.012000000104308128,-0.00625556,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Broedy Poppell,sa3040084,701435
Jesus Morales,KCR,0.25,1.0,0.9224,0.1252,0.1009,0.015,0.0018,0.0075,0.0616,0.0554,0.0562,0.0,0.3135,0.01,0.0074,0.004,,0.008,0.0026,0.135733,0.0562,0.3135,0.179266,0.192169,0.180291,0.175277,0.372459,0.0445577,3.66622,0.193331,0.0,-0.000351616,0.00420543,-0.113541,0.507555,-0.000351616,0.0,-0.1174076279567089,0.020999999716877937,-0.00625757,999.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,Jesus Morales,sa3024862,824628
