Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Pete Alonso,BAL,89,386,337,85,47,17,1,21,52,60,38,3,88,7,3,0,,1,1,0.253322,0.0992483,0.228925,0.433541,0.339575,0.491421,0.360033,0.830996,0.238099,2.86237,0.280148,-1.23798,-0.444831,58.6416,13.2177,130.587,-1.68281,-0.715351,12.2001473903656,-7.8338702917099,1.83164,24.440000534057617,,,,,,,525.5,5.904494382,525.5,5.904494382,,,,,,,,,,,,,,,,,,,Pete Alonso,19251,624413
Manny Machado,SDP,86,374,335,87,56,16,0,15,48,52,34,2,72,1,3,0,,5,2,0.25819,0.0906859,0.193474,0.468724,0.326386,0.442582,0.335633,0.768968,0.184392,3.73458,0.284717,-0.498376,-0.0483536,49.4912,5.50716,116.55,-0.546729,-0.868558,6.736935019493103,-0.7072926163673401,1.82702,37.52000045776367,,,,,,,448.5,5.215116279,448.5,5.215116279,,,,,,,,,,,,,,,,,,,Manny Machado,11493,592518
Willy Adames,SFG,88,382,337,77,45,17,1,15,48,47,40,1,98,2,3,0,,7,2,0.229616,0.104026,0.257424,0.404105,0.312864,0.41322,0.320506,0.726084,0.183604,4.25512,0.276892,-0.17252,-0.0414733,45.9591,1.00841,104.93,-0.213994,-0.432829,2.0033875703811646,3.657448500394821,1.81596,133.92999267578125,,,,,,,423.9,4.817045454,423.9,4.817045454,,,,,,,,,,,,,,,,,,,Willy Adames,15986,642715
Michael Harris II,ATL,84,361,339,91,60,17,2,13,44,47,17,1,69,2,3,1,,11,3,0.270019,0.0462905,0.191636,0.241555,0.306804,0.447897,0.327946,0.754701,0.177878,5.48912,0.302366,0.647048,0.643901,45.6709,3.10639,107.111,1.29095,0.861422,4.319217562675476,1.9203723669052124,1.80938,99.06999969482422,,,,,,,423.0,5.035714285,423.0,5.035714285,,,,,,,,,,,,,,,,,,,Michael Harris II,25931,671739
Will Smith,LAD,55,216,186,49,31,9,1,8,29,30,25,1,42,3,2,0,,1,0,0.262435,0.116605,0.193169,0.603642,0.357827,0.453394,0.356663,0.811222,0.190959,3.25331,0.293493,-0.690013,-0.312428,32.2641,6.82104,127.593,-1.00244,0.741304,6.022030830383301,4.599946439266205,1.78569,95.69000244140625,,,,,,,281.3,5.114545454,281.3,5.114545454,,,,,,,,,,,,,,,,,,,Will Smith,19197,669257
José Caballero,NYY,75,324,280,65,45,13,1,6,42,29,34,0,79,6,2,3,,35,8,0.232037,0.104215,0.24256,0.429645,0.325644,0.350852,0.307535,0.676496,0.118815,6.97375,0.298144,2.12016,3.35146,35.6754,-2.50854,94.5752,5.47162,0.612412,3.401855230331421,2.503615975379944,1.76804,200.02999877929688,,,,,,,347.9,4.638666666,347.9,4.638666666,,,,,,,,,,,,,,,,,,,Jose Caballero,23401,676609
Kyle Schwarber,PHI,92,398,329,75,37,12,1,25,59,62,61,2,113,5,2,0,,3,1,0.227621,0.153391,0.283515,0.541033,0.354577,0.494569,0.369726,0.849147,0.266948,3.46486,0.258653,-1.32458,-0.300456,63.5935,16.7247,134.338,-1.62504,-0.00962756,14.477896928787231,-9.902837017551064,1.75784,24.690000534057617,,,,,,,567.4,6.167391304,567.4,6.167391304,,,,,,,,,,,,,,,,,,,Kyle Schwarber,16478,656941
Taylor Ward,BAL,87,378,327,82,50,17,1,15,49,47,45,0,86,3,3,0,,3,1,0.250383,0.118079,0.228226,0.517377,0.343412,0.440509,0.346446,0.783921,0.190127,3.62861,0.294067,-0.953943,-0.396209,53.314,8.83643,121.349,-1.35015,-0.477988,8.137635588645935,-4.525210380554199,1.72576,148.42999267578125,,,,,,,475.1,5.46091954,475.1,5.46091954,,,,,,,,,,,,,,,,,,,Taylor Ward,17548,621493
Trent Grisham,NYY,78,337,285,63,36,11,1,15,47,42,46,0,79,3,2,1,,3,1,0.222353,0.135929,0.235829,0.576391,0.333948,0.430636,0.339238,0.764584,0.208283,4.07673,0.249647,-0.404946,-0.238816,45.5672,5.93328,116.132,-0.643762,-2.00957,5.744961798191071,-0.8074089288711548,1.71339,253.82000732421875,,,,,,,396.3,5.08076923,396.3,5.08076923,,,,,,,,,,,,,,,,,,,Trent Grisham,18564,663757
Ian Happ,CHC,88,382,326,79,47,17,1,14,51,47,51,1,91,3,2,0,,5,1,0.242741,0.132823,0.239158,0.555377,0.347525,0.428597,0.344065,0.776122,0.185856,4.14792,0.292715,-0.585078,-0.169256,53.1601,8.20436,120.325,-0.754334,0.384655,8.388072550296783,-3.7641102075576782,1.71017,184.86000061035156,,,,,,,471.7,5.360227272,471.7,5.360227272,,,,,,,,,,,,,,,,,,,Ian Happ,17919,664023
Kazuma Okamoto,TOR,79,342,302,73,43,14,0,16,41,48,33,2,70,4,2,0,,1,0,0.241293,0.0964843,0.20545,0.469624,0.321932,0.445985,0.335536,0.767917,0.204692,2.13658,0.261777,-0.784113,-0.382519,45.2282,5.00918,113.091,-1.16663,-0.119836,4.0942689180374146,0.5547006726264954,1.70176,999.0,,,,,,,410.7,5.198734177,410.7,5.198734177,,,,,,,,,,,,,,,,,,,Kazuma Okamoto,37123,672960
Dillon Dingler,DET,70,275,251,63,40,13,1,9,31,36,17,1,66,4,2,0,,1,0,0.249079,0.0635577,0.238718,0.266246,0.307541,0.412119,0.316885,0.719659,0.16304,3.05036,0.301422,-0.395717,-0.294731,32.287,-0.070238,99.5562,-0.690447,2.40183,-0.8339516073465347,7.769116640090942,1.69551,254.6199951171875,,,,,,,294.7,4.21,294.7,4.21,,,,,,,,,,,,,,,,,,,Dillon Dingler,27464,693307
Austin Riley,ATL,86,370,333,85,52,17,1,16,48,50,29,1,96,4,2,0,,2,1,0.254515,0.0795208,0.258925,0.307119,0.320831,0.451556,0.338009,0.772387,0.197041,3.62358,0.308397,-0.396177,-0.323237,49.6729,6.15186,113.944,-0.719413,-1.86463,5.352563440799713,-0.6606134176254272,1.67761,59.36000061035156,,,,,,,448.4,5.213953488,448.4,5.213953488,,,,,,,,,,,,,,,,,,,Austin Riley,18360,663586
Seiya Suzuki,CHC,83,357,312,82,49,15,2,16,47,51,40,2,88,2,3,0,,4,2,0.261289,0.111236,0.245823,0.452506,0.346241,0.472164,0.356891,0.818405,0.210875,4.13094,0.311494,-0.745796,-0.310739,53.4343,11.348,129.034,-1.05654,-1.25951,11.16963279247284,-6.481728792190552,1.63769,113.43000030517578,,,,,,,480.5,5.789156626,480.5,5.789156626,,,,,,,,,,,,,,,,,,,Seiya Suzuki,30116,673548
Max Muncy,LAD,62,268,223,51,28,9,1,13,38,38,40,1,65,3,2,0,,1,0,0.230289,0.148526,0.242788,0.611754,0.351861,0.457985,0.355692,0.809846,0.227696,3.5378,0.259464,-0.785212,-0.207984,39.8186,8.25391,126.934,-0.993196,-1.07725,7.51309472322464,-0.2068798542022705,1.61549,234.3699951171875,,,,,,,347.5,5.604838709,347.5,5.604838709,,,,,,,,,,,,,,,,,,,Max Muncy,13301,571970
Randy Arozarena,SEA,90,390,336,81,50,16,1,13,53,43,40,1,99,11,3,0,,15,4,0.240111,0.102018,0.253909,0.401788,0.337903,0.410958,0.334222,0.748861,0.170847,5.63904,0.298593,-0.0487612,0.696232,51.2038,5.30679,118.116,0.647471,-2.71989,8.955377638339996,-7.011096239089966,1.59864,89.37999725341797,,,,,,,462.2,5.135555555,462.2,5.135555555,,,,,,,,,,,,,,,,,,,Randy Arozarena,19290,668227
Otto Lopez,MIA,85,366,336,91,65,16,2,8,43,41,24,1,57,3,2,1,,10,3,0.271606,0.0650949,0.156591,0.4157,0.32291,0.403674,0.320686,0.726584,0.132068,5.24524,0.305049,0.381532,0.216987,44.061,1.01826,101.309,0.598519,-1.03489,1.1621110439300537,2.8817776441574097,1.59823,229.16000366210938,,,,,,,398.2,4.684705882,398.2,4.684705882,,,,,,,,,,,,,,,,,,,Otto Lopez,19608,672640
Brandon Nimmo,TEX,84,361,318,82,53,15,2,12,47,42,35,1,78,5,2,1,,5,1,0.257033,0.0955881,0.214549,0.44553,0.337288,0.43161,0.339639,0.768898,0.174577,4.93308,0.301253,-0.27074,0.0416999,49.0174,6.4834,116.682,-0.22904,0.226545,6.860723152756691,-4.054319724440575,1.58413,145.4600067138672,,,,,,,435.6,5.185714285,435.6,5.185714285,,,,,,,,,,,,,,,,,,,Brandon Nimmo,12927,607043
Gleyber Torres,DET,88,382,330,84,60,15,1,9,47,40,46,0,65,2,3,1,,3,1,0.255574,0.12075,0.169358,0.712986,0.348402,0.386832,0.331145,0.735234,0.131259,3.04331,0.290159,-1.24756,-0.563846,49.2139,4.25814,109.253,-1.81141,-1.31694,2.344934105873108,-0.3015085458755493,1.58005,261.510009765625,,,,,,,421.1,4.785227272,421.1,4.785227272,,,,,,,,,,,,,,,,,,,Gleyber Torres,16997,650402
Wilyer Abreu,BOS,78,336,297,75,43,16,1,14,43,46,35,2,79,1,2,0,,5,2,0.2517,0.10459,0.235947,0.443277,0.331675,0.456224,0.344108,0.787898,0.204524,4.17311,0.294633,-0.279026,-0.133292,46.7945,7.23176,114.129,-0.412319,2.03714,5.1729002594947815,-1.622114896774292,1.56954,199.89999389648438,,,,,,,418.6,5.366666666,418.6,5.366666666,,,,,,,,,,,,,,,,,,,Wilyer Abreu,23772,677800
Drake Baldwin,ATL,73,300,268,71,46,12,1,12,39,44,28,1,53,3,2,0,,1,0,0.265536,0.0918836,0.177289,0.51827,0.338298,0.45321,0.347603,0.791509,0.187674,2.59602,0.288584,-0.54428,-0.365132,42.6837,7.30666,120.459,-0.909412,-0.781704,6.332320213317871,-0.5205934643745422,1.56778,78.62999725341797,,,,,,,377.8,5.175342465,377.8,5.175342465,,,,,,,,,,,,,,,,,,,Drake Baldwin,31539,686948
Brent Rooker,ATH,85,366,323,85,48,17,1,19,50,55,36,2,93,4,3,0,,4,1,0.262227,0.0974886,0.253685,0.38429,0.339703,0.494121,0.361392,0.833824,0.231894,4.07285,0.307718,-0.41135,-0.0680417,55.9652,12.9224,127.255,-0.479391,-0.103107,11.242671847343445,-8.835822701454163,1.55883,42.11000061035156,,,,,,,511.4,6.016470588,511.4,6.016470588,,,,,,,,,,,,,,,,,,,Brent Rooker,19627,667670
Konnor Griffin,PIT,66,284,257,67,46,12,2,7,37,33,19,1,70,6,2,1,,13,3,0.261776,0.0663242,0.245844,0.269781,0.324771,0.401822,0.322139,0.726594,0.140047,6.48105,0.332328,0.635297,0.829922,34.6001,1.12238,101.751,1.46522,1.40254,2.0517942309379578,4.158715009689331,1.55623,999.0,,,,,,,321.5,4.871212121,321.5,4.871212121,,,,,,,,,,,,,,,,,,,Konnor Griffin,35376,804606
Sal Stewart,CIN,82,353,317,84,51,17,0,16,47,51,31,1,69,3,2,0,,7,2,0.266494,0.0880236,0.194771,0.451933,0.335417,0.473937,0.352986,0.809354,0.207443,4.03232,0.292281,0.0751988,0.135682,51.6726,10.1053,119.693,0.210881,0.0253073,8.401506200432777,-4.402161935344338,1.55306,161.8699951171875,,,,,,,462.8,5.643902439,462.8,5.643902439,,,,,,,,,,,,,,,,,,,Sal Stewart,31505,701398
Bryson Stott,PHI,82,353,317,80,56,14,2,8,42,37,31,1,59,2,3,1,,15,3,0.253479,0.086788,0.1663,0.521877,0.321167,0.38887,0.315706,0.710038,0.135391,5.7997,0.285334,1.17879,1.25259,41.1844,-0.423589,97.6567,2.43138,1.06577,1.455818235874176,2.38583242893219,1.53807,181.44000244140625,,,,,,,377.3,4.601219512,377.3,4.601219512,,,,,,,,,,,,,,,,,,,Bryson Stott,26294,681082
Miguel Vargas,CHW,86,374,325,76,45,18,1,13,48,44,42,1,71,4,3,0,,6,2,0.235261,0.112656,0.188948,0.596226,0.327789,0.415601,0.329661,0.743389,0.180339,4.46365,0.260868,-0.180919,0.0194916,47.7067,3.72265,108.237,-0.161427,-2.30213,3.4588117748498917,-1.7010524272918701,1.52123,303.0899963378906,,,,,,,424.5,4.936046511,424.5,4.936046511,,,,,,,,,,,,,,,,,,,Miguel Vargas,20178,678246
Jacob Wilson,ATH,72,313,290,85,63,16,1,5,38,35,16,0,29,3,2,2,,3,1,0.293105,0.052081,0.0917522,0.567626,0.3357,0.407979,0.329072,0.743679,0.114874,3.82856,0.30947,-0.35074,-0.227076,39.7949,2.96939,105.279,-0.577816,-0.890535,1.3646327257156372,2.4603911638259888,1.51407,196.44000244140625,,,,,,,345.0,4.791666666,345.0,4.791666666,,,,,,,,,,,,,,,,,,,Jacob Wilson,33266,805779
J.P. Crawford,SEA,72,309,265,64,45,12,1,6,36,29,39,0,58,3,2,2,,3,1,0.243287,0.124443,0.188055,0.661736,0.343237,0.365793,0.321676,0.70903,0.122506,3.55929,0.287612,-0.414247,-0.201655,37.5405,1.10681,109.584,-0.615902,-2.17556,2.8732383847236633,1.0536110401153564,1.51252,748.5399780273438,,,,,,,319.2,4.433333333,319.2,4.433333333,,,,,,,,,,,,,,,,,,,J.P. Crawford,15491,641487
J.T. Realmuto,PHI,70,279,253,64,42,12,1,8,32,31,19,1,65,4,2,0,,4,1,0.252992,0.0694492,0.23376,0.297096,0.314804,0.404797,0.317817,0.719601,0.151805,4.4987,0.30881,-0.308646,-0.0704481,32.9722,0.136751,99.0904,-0.379095,1.28735,-0.6779435873031616,6.553088188171387,1.50428,212.27000427246094,,,,,,,294.9,4.212857142,294.9,4.212857142,,,,,,,,,,,,,,,,,,,J.T. Realmuto,11739,592663
Marcus Semien,NYM,86,374,334,79,53,14,1,11,45,42,33,0,64,3,3,1,,7,2,0.237347,0.0893679,0.170196,0.525089,0.309475,0.38496,0.308989,0.694435,0.147613,4.68011,0.260861,0.136436,0.192319,41.529,-2.45502,98.0195,0.328755,2.05345,-0.5428295433521271,3.3875538110733032,1.50164,266.25,,,,,,,373.8,4.346511627,373.8,4.346511627,,,,,,,,,,,,,,,,,,,Marcus Semien,12533,543760
Michael Busch,CHC,82,353,309,77,43,15,2,16,47,47,37,1,86,5,2,0,,2,0,0.248627,0.105036,0.243571,0.431233,0.335715,0.468566,0.351686,0.804281,0.219939,4.06248,0.289282,-0.846216,-0.216781,51.3557,9.74764,125.5,-1.063,0.252614,9.552838683128357,-6.086583614349365,1.49972,106.45999908447266,,,,,,,457.3,5.576829268,457.3,5.576829268,,,,,,,,,,,,,,,,,,,Michael Busch,26319,683737
Tyler Soderstrom,ATH,83,357,320,82,48,18,1,15,44,49,32,1,81,3,2,0,,3,1,0.256132,0.0901701,0.227811,0.395812,0.328192,0.45642,0.342473,0.784612,0.200288,3.78988,0.297716,-0.353314,-0.216689,49.3117,7.22546,114.391,-0.570003,0.55219,5.481813907623291,-3.3934892416000366,1.49711,82.8499984741211,,,,,,,446.0,5.373493975,446.0,5.373493975,,,,,,,,,,,,,,,,,,,Tyler Soderstrom,27467,691016
Alejandro Kirk,TOR,55,218,192,51,35,9,0,7,24,28,22,1,27,2,2,0,,1,0,0.265172,0.0995969,0.124703,0.798674,0.34125,0.417394,0.335574,0.758644,0.152222,1.90121,0.275897,-0.936995,-0.243634,28.8464,3.20084,113.117,-1.18063,0.893392,2.1807162761688232,4.610521078109741,1.47608,160.25,,,,,,,259.4,4.716363636,259.4,4.716363636,,,,,,,,,,,,,,,,,,,Alejandro Kirk,22581,672386
Josh Jung,TEX,82,353,327,85,55,17,1,11,39,44,22,0,83,2,2,0,,3,1,0.258557,0.0609708,0.234733,0.259746,0.307272,0.420478,0.319693,0.72775,0.161921,3.34879,0.311409,-0.877952,-0.272476,42.2702,0.702868,103.119,-1.15043,0.537524,0.14502429962158203,1.798326015472412,1.46647,610.5,,,,,,,382.3,4.662195121,382.3,4.662195121,,,,,,,,,,,,,,,,,,,Josh Jung,26299,673962
Jose Altuve,HOU,82,354,316,83,55,15,1,11,46,39,32,2,62,3,2,1,,6,2,0.260761,0.0896515,0.173989,0.51527,0.331646,0.419548,0.33142,0.751193,0.158787,4.30848,0.290146,-0.381684,-0.123476,45.6826,4.02371,110.264,-0.50516,-1.89364,3.767507493495941,-1.8794413805007935,1.46362,116.5199966430664,,,,,,,412.2,5.026829268,412.2,5.026829268,,,,,,,,,,,,,,,,,,,Jose Altuve,5417,514888
Colson Montgomery,CHW,86,369,328,72,42,13,1,16,42,49,32,2,107,7,2,0,,2,1,0.220932,0.0877574,0.290632,0.301953,0.301958,0.414501,0.315182,0.716459,0.193569,3.43647,0.272853,-0.553316,-0.439645,42.9029,-0.597822,98.3916,-0.992962,-0.65313,-1.692072868347168,3.0119937658309937,1.46175,254.75,,,,,,,387.0,4.5,387.0,4.5,,,,,,,,,,,,,,,,,,,Colson Montgomery,29712,695657
Yandy Díaz,TBR,90,390,346,99,70,17,1,12,46,48,37,2,57,4,2,0,,1,1,0.286772,0.0954014,0.145418,0.656051,0.360731,0.442659,0.354456,0.80339,0.155887,2.60623,0.31203,-1.07611,-0.57235,57.5135,11.6165,124.473,-1.64846,-0.0317831,9.574997544288635,-9.08810992911458,1.44974,138.63999938964844,,,,,,,498.3,5.536666666,498.3,5.536666666,,,,,,,,,,,,,,,,,,,Yandy Diaz,16578,650490
Willson Contreras,BOS,85,369,319,80,49,16,1,15,47,49,36,1,94,11,2,1,,3,1,0.252433,0.0982545,0.255146,0.385092,0.346839,0.446452,0.35074,0.793292,0.194019,3.54206,0.309427,-0.853868,-0.283028,53.3747,9.90459,118.638,-1.1369,0.951134,6.958523631095886,-5.878495454788208,1.43631,168.1999969482422,,,,,,,466.0,5.482352941,466.0,5.482352941,,,,,,,,,,,,,,,,,,,Willson Contreras,11609,575929
George Springer,TOR,81,350,306,79,49,14,1,15,49,43,37,1,67,4,2,1,,8,2,0.256237,0.104849,0.192202,0.545516,0.340941,0.450164,0.348109,0.791105,0.193927,5.04037,0.281732,0.290882,0.481646,49.8089,8.64353,121.64,0.772528,-0.182126,9.673701584339142,-8.003885418176651,1.42627,94.37999725341797,,,,,,,456.3,5.633333333,456.3,5.633333333,,,,,,,,,,,,,,,,,,,George Springer,12856,543807
Brandon Lowe,PIT,70,301,268,66,38,13,1,14,40,42,28,1,75,2,2,0,,2,1,0.244983,0.0933467,0.248726,0.3753,0.320023,0.450713,0.337217,0.770736,0.20573,3.51222,0.286805,-0.484509,-0.204622,40.2028,4.81209,111.99,-0.689131,0.411697,3.556539475917816,0.788857489824295,1.41835,187.57000732421875,,,,,,,367.6,5.251428571,367.6,5.251428571,,,,,,,,,,,,,,,,,,,Brandon Lowe,18882,664040
Andrés Giménez,TOR,81,350,318,79,56,15,1,7,39,35,19,1,60,8,2,2,,12,3,0.246938,0.0544179,0.170657,0.318873,0.304721,0.364238,0.298486,0.668959,0.1173,5.63644,0.282745,0.658951,1.00873,35.93,-5.23537,87.8984,1.66768,1.1432,-3.3100422620773315,4.8890334367752075,1.41699,412.2200012207031,,,,,,,334.8,4.133333333,334.8,4.133333333,,,,,,,,,,,,,,,,,,,Andres Gimenez,19950,665926
Ozzie Albies,ATL,86,374,339,87,57,17,1,12,47,46,28,1,54,3,3,0,,6,2,0.257447,0.0758778,0.144148,0.526389,0.31794,0.418619,0.324033,0.736559,0.161172,4.49765,0.273247,-0.0870011,-0.0861196,46.0407,2.04137,104.453,-0.173121,-1.11134,1.7874922454357147,0.22323238849639893,1.41686,150.5,,,,,,,414.8,4.823255813,414.8,4.823255813,,,,,,,,,,,,,,,,,,,Ozzie Albies,16556,645277
Luke Keaschall,MIN,67,289,255,67,46,14,1,5,36,30,26,0,48,5,2,0,,13,3,0.262376,0.0907496,0.167356,0.542254,0.341137,0.388692,0.326911,0.729829,0.126316,5.48049,0.302257,0.680093,1.01313,36.3147,2.24684,105.867,1.69322,-0.816158,3.6905765533447266,-0.012454569339752197,1.41494,114.8499984741211,,,,,,,322.8,4.817910447,322.8,4.817910447,,,,,,,,,,,,,,,,,,,Luke Keaschall,33321,807712
Jarren Duran,BOS,84,361,325,83,49,20,4,10,48,41,29,0,85,4,2,1,,14,3,0.256563,0.0805744,0.236251,0.341054,0.323894,0.433186,0.332618,0.75708,0.176623,6.89198,0.316797,2.01135,1.22302,46.9434,4.45014,106.316,3.23437,-0.427336,5.9160003662109375,-5.301410257816315,1.35897,64.04000091552734,,,,,,,431.8,5.14047619,431.8,5.14047619,,,,,,,,,,,,,,,,,,,Jarren Duran,24617,680776
Oneil Cruz,PIT,55,240,212,51,30,10,1,11,33,31,25,2,72,2,1,0,,13,3,0.242985,0.102351,0.302386,0.338478,0.324014,0.450153,0.33733,0.774167,0.207167,6.60476,0.314372,1.33161,1.27026,32.0752,3.85828,112.066,2.60187,-0.827132,6.00855016708374,-0.31941550970077515,1.35811,92.93000030517578,,,,,,,309.0,5.618181818,309.0,5.618181818,,,,,,,,,,,,,,,,,,,Oneil Cruz,21711,665833
Carson Kelly,CHC,56,224,197,48,33,8,1,7,26,27,22,0,44,2,2,0,,1,0,0.243859,0.0993599,0.194798,0.510066,0.325808,0.395603,0.322013,0.721412,0.151744,3.2537,0.277689,-0.659424,-0.18622,27.1774,0.859843,105.351,-0.845644,1.43025,0.5633427500724792,5.4339540004730225,1.3373,591.9099731445312,,,,,,,240.4,4.292857142,240.4,4.292857142,,,,,,,,,,,,,,,,,,,Carson Kelly,13620,608348
Steven Kwan,CLE,78,338,300,80,61,14,1,4,41,28,32,1,32,2,2,2,,8,2,0.266595,0.0938712,0.0937492,1.0013,0.339352,0.362642,0.316083,0.701994,0.0960471,4.92933,0.284668,0.444196,0.245096,39.4834,-0.303157,100.444,0.689292,0.42436,0.8656815886497498,0.32497692108154297,1.33526,169.60000610351562,,,,,,,343.5,4.403846153,343.5,4.403846153,,,,,,,,,,,,,,,,,,,Steven Kwan,24610,680757
Ceddanne Rafaela,BOS,83,357,331,83,54,17,3,9,44,40,17,0,77,5,2,2,,12,4,0.251638,0.0473983,0.216552,0.218878,0.296183,0.40575,0.308178,0.701934,0.154112,6.30193,0.299556,0.534883,0.348847,39.4287,-2.57617,89.697,0.88373,2.694,-3.440624415874481,3.9680705070495605,1.33517,125.02999877929688,,,,,,,362.4,4.36626506,362.4,4.36626506,,,,,,,,,,,,,,,,,,,Ceddanne Rafaela,24262,678882
Jimmy Crooks,STL,49,192,175,40,27,7,0,5,21,21,14,0,54,2,0,0,,0,0,0.230887,0.0748924,0.282156,0.265429,0.297239,0.369337,0.297325,0.666576,0.138451,2.42673,0.302138,-0.228268,-0.216183,19.5868,-3.05851,88.9435,-0.44445,6.43273,-2.9496379792690277,9.815755844116211,1.32495,999.0,,,,,,,164.3,3.353061224,164.3,3.353061224,,,,,,,,,,,,,,,,,,,Jimmy Crooks,31354,699625
Evan Carter,TEX,65,279,243,56,36,11,2,8,35,29,29,1,63,4,2,1,,11,3,0.23182,0.104825,0.224818,0.466267,0.322954,0.387437,0.317157,0.710392,0.155618,6.38645,0.279657,0.618435,0.819811,32.8566,-0.0105989,101.394,1.43825,0.227268,1.8962023556232452,1.1655390858650208,1.31535,280.4800109863281,,,,,,,300.6,4.624615384,300.6,4.624615384,,,,,,,,,,,,,,,,,,,Evan Carter,27790,694497
Roman Anthony,BOS,64,278,238,62,40,14,1,8,38,30,35,1,70,2,2,0,,5,1,0.261888,0.12718,0.251621,0.505443,0.360364,0.428041,0.350581,0.788405,0.166153,4.77085,0.336639,-0.0814014,-0.00161172,40.1456,7.42086,118.529,-0.0830131,0.460227,5.975888222455978,-3.1101434528827667,1.29098,50.75,,,,,,,348.4,5.44375,348.4,5.44375,,,,,,,,,,,,,,,,,,,Roman Anthony,31812,701350
Daulton Varsho,TOR,76,330,297,67,37,14,2,15,42,43,26,1,81,3,2,1,,5,1,0.225789,0.080418,0.246097,0.326774,0.293083,0.434237,0.316859,0.727321,0.208448,4.84091,0.255909,-0.00515495,0.0390617,38.7086,-0.0909918,100.392,0.0339068,-0.493951,0.1857493370771408,0.682900607585907,1.27225,192.2100067138672,,,,,,,364.9,4.801315789,364.9,4.801315789,,,,,,,,,,,,,,,,,,,Daulton Varsho,19918,662139
Josh Naylor,SEA,83,358,322,83,55,16,0,12,43,50,30,3,53,3,3,0,,11,3,0.259001,0.0846497,0.149517,0.566152,0.325918,0.423165,0.328072,0.749083,0.164164,4.22821,0.274748,-0.074605,0.647209,45.2212,3.10953,113.934,0.572604,-0.0841648,6.435733079910278,-6.556849658489227,1.27217,67.45999908447266,,,,,,,413.5,4.98192771,413.5,4.98192771,,,,,,,,,,,,,,,,,,,Josh Naylor,18839,647304
Colt Emerson,SEA,79,342,305,70,48,15,1,6,37,34,29,2,80,5,2,1,,7,2,0.231005,0.0846332,0.234469,0.360958,0.305514,0.351716,0.294257,0.657229,0.12071,4.90778,0.289922,-0.00440855,0.320839,33.9486,-6.27042,90.941,0.31643,1.89049,-3.3241426944732666,3.684471607208252,1.26362,999.0,,,,,,,302.3,3.826582278,302.3,3.826582278,,,,,,,,,,,,,,,,,,,Colt Emerson,33575,806068
Austin Wells,NYY,58,229,202,45,26,9,1,9,26,30,22,1,55,2,2,0,,2,1,0.222496,0.096096,0.239007,0.402063,0.303513,0.4087,0.313837,0.712214,0.186204,3.70915,0.256063,-0.247795,-0.101416,26.3804,-0.617645,98.8605,-0.349211,0.630164,-0.6566171944141388,4.925688147544861,1.25966,246.13999938964844,,,,,,,239.4,4.127586206,239.4,4.127586206,,,,,,,,,,,,,,,,,,,Austin Wells,27562,669224
Kyle Stowers,MIA,77,333,293,71,42,14,1,14,40,47,34,1,92,4,2,0,,3,1,0.243167,0.101057,0.277653,0.363967,0.327813,0.442288,0.337916,0.770101,0.199121,3.82691,0.304567,-0.276654,-0.257445,44.7353,5.51852,113.008,-0.534099,0.909035,4.57016795873642,-2.86257004737854,1.25421,164.42999267578125,,,,,,,399.4,5.187012987,399.4,5.187012987,,,,,,,,,,,,,,,,,,,Kyle Stowers,26151,669065
Rafael Devers,SFG,88,382,329,81,48,17,1,16,48,51,46,5,96,3,3,0,,1,1,0.246611,0.121579,0.25077,0.484824,0.342522,0.445567,0.3432,0.788089,0.198956,2.57926,0.296634,-0.923474,-0.502361,52.89,7.9393,120.34,-1.42584,-0.0420812,7.722427606582642,-7.691618245095015,1.24078,61.619998931884766,,,,,,,476.1,5.410227272,476.1,5.410227272,,,,,,,,,,,,,,,,,,,Rafael Devers,17350,646240
Brandon Marsh,PHI,74,321,286,75,49,15,2,9,40,36,30,1,86,2,2,1,,8,2,0.262327,0.0935836,0.267615,0.349696,0.333286,0.419874,0.332596,0.75316,0.157547,5.42351,0.34147,0.20648,0.435023,41.733,3.95102,109.126,0.641502,0.618981,4.0913050174713135,-2.2387346029281616,1.22952,609.72998046875,,,,,,,379.1,5.122972972,379.1,5.122972972,,,,,,,,,,,,,,,,,,,Brandon Marsh,20202,669016
Luis Arraez,SFG,83,358,330,99,78,17,2,2,40,32,19,1,15,2,2,3,,5,2,0.299256,0.0532283,0.0411771,1.29267,0.339157,0.382404,0.320261,0.721561,0.0831476,4.45696,0.305827,-0.112337,-0.225426,42.9863,0.87462,104.764,-0.337762,-2.16944,1.6694695353507996,-1.4374979734420776,1.18317,280.04998779296875,,,,,,,370.8,4.467469879,370.8,4.467469879,,,,,,,,,,,,,,,,,,,Luis Arraez,18568,650333
